SMILES,pchembl_value_Mean
Nc1nc(-c2ccccc2)c(-c2cccc(Cl)c2)cn1,6.92
Nc1nc(CCCc2ccccc2)nc2cn(-c3ccccc3O)nc12,6.62
CCCCC(CC)CNc1ncc(C(=O)OCC)c2nc(-c3ccco3)nn12,6.67
C#CCCCNC(=O)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.7
Nc1nc2c(nnn2Cc2cccc(C(F)(F)F)c2)c(-c2ccco2)n1,8.66
Cn1cc2c(n1)nc(NC(=O)Nc1cc[n+](C)cc1)n1nc(-c3ccco3)nc21,6.55
O=C(c1ccccc1)c1c(-c2ccco2)nc(N(Cc2ccccc2)Cc2ccco2)s1,7.06
CCNC(=O)C1OC(n2cnc3c(N)nc(NCCc4ccc(CCC(=O)Nc5cc([N+](=O)[O-])c(O)cc5)cc4)nc32)C(O)C1O,6.57
CNC(=O)C1OC(n2cnc3c2nc(F)nc3NCC(c2ccccc2)c2ccccc2)C(O)C1O,8.6975
Cc1cccc(C)c1OCC(=O)Nc1n[nH]c(-c2ccccc2)n1,5.77
O=C(Nc1nc2c(cccc2Cl)[nH]1)c1ccccc1,7.0
CCCn1c(=O)[nH]c2c(nc(-c3ccc(S(=O)(=O)O)cc3)[nH]2)c1=O,5.42
Cn1cc2c(n1)nc(NC(=O)Cc1ccccc1)n1nc(-c3ccco3)nc21,6.371333333333333
Nc1c2ncn(C3OC(CO)C(O)C3O)c2nc(NN=Cc2ccc(OCc3ccc(F)cc3)cc2)n1,8.325
CC(C)(C)OC(=O)C1CCCN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)OCc1ccccc1,8.192
CCn1nnc(C2OC(n3cnc4c3nc(Cl)nc4NCc3ccc(Cl)cc3F)C(O)C2O)n1,6.529999999999999
CNC(=O)C1[Se]C(n2cnc3c2ncnc3NCc2cc(Cl)ccc2)C(O)C1O,6.26
CC(=O)Nc1nc2c(cccc2)n2nc(-c3ccco3)nc12,6.7
CCCn1c(=O)[nH]c2c(nc(-c3ccc(S(=O)(=O)NCCc4ccccc4)cc3)[nH]2)c1=O,6.112
O=C(COc1cc2c(cc1)CCC2)Nc1n[nH]c(-c2ccccc2)n1,5.41
Cn1cc(-c2c(-c3ccccc3)nc(N)n3nc(C(O)c4c(F)cccn4)nc23)ccc1=O,9.28
CC(=O)Nc1cccc(-c2cn3c(nc4c3cccc4)c(N)n2)c1,7.31
CC(CCc1ccccc1)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.8315
CNC(=O)C12CC1C(n1cnc3c1nc(Cl)nc3NC1CC1c1ccccc1)C(O)C2O,5.32
O=C(c1cccs1)c1nc(NCc2ccccc2)nc2c1scc2,7.601
Nc1nc2c(cnn2Cc2ccccc2F)c(-n2ccnn2)n1,7.15
Cc1csc(-c2coc3c(c(C)ccc3)c2=O)n1,6.5
Nc1nc2c(cnn2Cc2ccc(C3(C(F)(F)F)N=N3)cc2)c2nc(-c3ccco3)nn12,5.82
CC(C)C(=O)NC1CC(n2cnc3c2nc(NCCc2cn(C(C)C)cn2)nc3NCC(c2ccccc2)c2ccccc2)C(O)C1O,7.37
CCn1nnc(C2OC(n3cnc4c3ncnc4NC3CC4CCC3C4)C(O)C2O)n1,7.65
CCCCC#Cc1nc(NCc2cc(Br)ccc2)c2ncn(C3C(O)C(O)C4CC43)c2n1,5.501
O=C(Nc1ccc(Br)c(-c2ccco2)n1)C1CC1,7.46
CN1CCN(CC(=O)Nc2nc(-c3ccccn3)nc(-n3cccn3)c2)CC1,7.271
Nc1c2cc(CN3CCC(F)(F)C3)sc2nc(-c2ccc(Cl)o2)n1,7.8
O=c1c(O)c(-c2ccccc2)oc2c1c(O)cc(O)c2,4.666666666666667
CCNc1nc(NC2CCCC2)c2ncn(C3OC(C(=O)NC)C(O)C3O)c2n1,6.3
CCCn1c(=O)c2c(cc(-c3ccc(OCC(=O)N4CCC(O)(c5ccccc5)CC4)cc3)[nH]2)n(CCC)c1=O,5.94
Cc1nc2cn(-c3ccccc3)nc2c(N)n1,6.61
Cn1c(=O)c2c(cc(-c3ccc(OCC(=O)Nc4ccc([N+](=O)[O-])cc4)cc3)[nH]2)n(C)c1=O,7.09
CSc1c2c(nn1C)nc(NC(=O)Cc1ccc(OCC(C)C)cc1)n1nc(-c3ccco3)nc21,7.300499999999999
Nc1nc2c(cnn2CCN2CCN(c3ccc(OCCOC4CC4)cc3)CC2)c2nc(-c3ccco3)nn12,9.221
Nc1nc(-c2n[nH]cc2)c2cnn(Cc3ccccc3F)c2n1,7.798
CN(C)CCOc1ccc(-c2nc3c([nH]2)n(C)c(=O)n(C)c3=O)cc1,9.4
COc1c(OCC(=O)Nc2nc(-c3ccc(C)o3)nc(-n3nc(C)cc3C)c2)ccc(CN(C)C)c1,9.7
Cc1cccc(-c2nc3c(ncnc3NC3CCCC3)n2C)c1,6.35
Nc1nc(-c2ccco2)c2nnn(Cc3ccc([N+](=O)[O-])cc3)c2n1,7.5515
CCCn1c(=O)c2c(cc(-c3ccc(COC(=O)N4CCN(c5ccccc5)CC4)cc3)[nH]2)n(CCC)c1=O,6.35
CCn1nc(-c2cccc(-c3cccc(C(=O)O)c3)c2)cc(NC(=O)Nc2c(Cl)cncc2Cl)c1=O,6.57
Nc1nc(-c2ccc(OCCN3CCOCC3)cc2)cn2c(=O)n(-c3ccccc3)nc12,6.76
N#Cc1c(N)nc(-c2ccco2)cc1-c1cccs1,8.852
Nc1nc(OCCc2c[nH]c3c2cc(F)cc3)nc2c1ncn2C1OC(CO)C(O)C1O,6.431
COc1cccc(-n2c(=O)n(Cc3c(F)cccc3F)c3cnc(NCc4ccccn4)nc32)c1,7.9205
COc1ccc(C(=O)Nc2ccc(-c3cn4c(=O)n(-c5ccccc5)nc4c(N)n3)cc2)cc1,9.15
COc1c2nc(NC(=O)c3ccc(F)cc3)sc2c(N(CC(C)C)C(C)=O)cc1,8.5215
Nc1nc(-c2ccco2)c2ncn(-c3ccccc3)c2n1,7.162
CC(C)(C)c1ccc(-c2cn3c(nc4c3cccc4)c(N)n2)cc1,7.48
COc1cc(C=NNc2ncnc3c2c2c(CCCC2)s3)ccc1O,5.3
Nc1nc(-c2cccs2)c2nnn(Cc3ccccc3F)c2n1,8.09
COc1ccc(CC(=O)Nc2nc3nn(CCC(C)C)cc3c3nc(-c4ccco4)nn23)cc1,8.71
Nc1nc(C(=O)NCc2cccc3c2nccc3)c2cc(Cl)cc(Cl)c2n1,8.18
COCC1CCC(C)N1c1nc(-n2nc(C)cc2C)nc(NC(C)=O)c1,7.33
CCCCC(NC(=O)C1CCC2c3c(CCN2C1)c1c(cccc1)[nH]3)C(=O)NC(Cc1cc(F)c(F)cc1)C(=O)NC(CCCCN)C(N)=O,4.58
Cn1cc2c(n1)nc(NC(=O)Nc1cc3c(cccc3)o1)n1nc(-c3ccco3)nc21,7.221
CNC(=O)C1OC(n2cnc3c(NOC)nc(C#Cc4ccc(C(C)=O)cc4)nc32)C(O)C1O,4.98
CN(C)c1cc2c(s1)c(C(=O)c1cccs1)nc(NCc1cccnc1)n2,5.85
CCCn1c(=O)c2c([nH]c(-c3cn(CC(=O)Nc4ccccc4Cl)nc3)n2)n(CCC)c1=O,5.822
CC(=O)Oc1c2oc(=O)c(-c3cccs3)cc2ccc1,4.73
OCc1cn(-c2nc3c(ncn3C3OC(CO)C(O)C3O)c(Nc3ccccn3)n2)nc1,5.93
Nc1nc2c(ncn2Cc2ccccc2Br)c2nc(-c3ccco3)nn12,8.34
Nc1c2ncn(C3OC(CO)C(O)C3O)c2nc(OCCC2CCCCC2)n1,6.24
COc1cccc(N2CCN(Cc3nn4c(N)nc5c(cccc5OC)c4n3)C(C)C2)c1,8.11
Cn1c(Cc2cccs2)nc2c1c(=O)n(CC1CC1)c(=O)n2Cc1ccco1,6.31
O=C(NCc1ccccc1)Nc1nc2ccccc2n2c(=O)n(-c3ccccc3)nc12,6.8005
CNC(=O)C1OC(n2cnc3c2nc(C#Cc2ccccn2)nc3NC)C(O)C1O,4.61
C#CCn1c(=O)c2c(nc3N(C4CCC4)CCCn32)n(C)c1=O,6.64
COCCCn1c(NC(=O)c2cccc(C#N)c2)nc2c1ncc(C(=O)N1CCCCC1)c2,8.02
OCC12CC1C(n1cnc3c1ncnc3NCc1cc(I)ccc1)C(O)C2O,6.07
N#Cc1c(N)nc2c(C(N)=O)c(Nc3ccccc3)sc2c1-c1ccccc1,6.2005
c1coc(-c2nn3c(NC4CCCCC4)nc(NC4CCCCC4)nc3n2)c1,6.75
Cn1c(=O)n(CCN2CCN(c3ccc(OC4CCOCC4)cc3)CC2)c2c1c1nc(-c3ccco3)nn1c(N)n2,9.555
CCNC(=O)C1SC(n2cnc3c2nc(Cl)nc3NC2CCCC2)C(O)C1O,6.83
COc1c2cccc(CNC(=O)c3nc(N)nc4c(F)cccc34)c2ncc1,7.82
Nc1nc(OCCc2cccc(F)c2)nc2c1ncn2C1OC(CO)C(O)C1O,7.16
CCNC(=O)C1OC(n2cnc3c2nc(CNC(=O)NCCN2CCCCC2)nc3NCC(c2ccccc2)c2ccccc2)C(O)C1O,7.77
Cc1cc2c(CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)C2)nc1,8.7
Nc1nc2c(nnn2Cc2c(F)cccc2)c(-n2cncn2)n1,6.4
COC(=O)c1cc(Cn2nnc3c2nc(N)nc3-c2ccco2)ccc1,8.39
COCCCn1c(NC(=O)c2cc(Cl)ccc2)nc2c1ccc(C(=O)NCc1cccc(OC)c1)c2,6.36
CCn1nnc(C2OC(n3cnc4c3ncnc4NCc3ccco3)C(O)C2O)n1,6.865
COc1c2oc(=N)c(C(=O)Nc3c(C#N)ncn3-c3ccc(F)cc3)cc2ccc1,6.2
Cn1c(=O)c2c(nc3N(CCc4ccc(Cl)c(Cl)c4)CCCn32)n(C)c1=O,5.28
COc1c2nc(NC(=O)C(C)(C)Oc3ccc(F)cc3)sc2c(N2CCOCC2)nc1,8.33
CCCCn1cc2c(n1)nc(NC(=O)Cc1ccc3ccccc3c1)n1nc(-c3ccco3)nc21,8.1
CC(=O)Nc1ccc(Cn2nnc3c2nc(N)nc3-c2ccco2)cc1,6.94
Cn1c(=O)c2c(cc(-c3ccc(OCC(=O)N4CCN(c5nc6c(ccc(Cl)c6)s5)CC4)cc3)[nH]2)n(C)c1=O,6.74
C=CCn1c(=O)c2c([nH]c(Cc3cccs3)n2)n(Cc2ccco2)c1=O,5.84
O=C(Nc1nc(-c2ccccc2)c(-c2ncccc2)s1)c1ccccc1,7.08
Cn1cc2c(n1)nc(NC(=O)Nc1ccc(CC(=O)OCCOCCOCCNC(=O)OC(C)(C)C)cc1)n1nc(-c3ccco3)nc21,6.34
O=C(Nc1ccc(-c2ccncc2)c(-n2cccn2)n1)C1CC1,5.840999999999999
O=C(c1cocc1)c1nc(C(F)(F)F)nc2c1scc2,7.5215
Nc1nc(C(=O)NCc2cccc3c2nccc3)c2cccc(C(F)(F)F)c2n1,8.64
CCCCNC(=O)C1CCC(c2nc3c([nH]2)n(CCC)c(=O)n(CCC)c3=O)CC1,5.648
CCCn1c(=O)c2c([nH]c(-c3cn(-c4ncccc4)nc3)n2)n(CC)c1=O,6.39
O=C(NCCCCCCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O)c1cccc(-c2cc(C(=O)c3ccccc3)cs2)c1,6.36
N#Cc1cc(-c2nc3c(cc(CN4CCC(F)CC4)s3)c(N)n2)ccc1,7.262
CCn1nnc(C2OC(n3cnc4c(N)nc(NC(CO)Cc5ccc([N+](=O)[O-])cc5)nc43)C(O)C2O)n1,8.271600000000001
COc1ccc(NC(=O)Nc2nc3ccccc3n3c(=O)c(-c4ccccc4)nn23)cc1,6.581
CCNC(=O)C1OC(n2cnc3c(N)nc(NC(=O)CCC4CCCC4)nc32)C(O)C1O,4.97
CCN(C(C)=O)c1c2sc(NC(=O)c3ccc(C(=O)N4CCOCC4)cc3)nc2c(OC)cc1,7.12
COc1c(OC)c(-c2cc(NC(C)=O)nc(-c3cccc(OC)c3OC)c2)ccc1,6.45
CN(C)c1nc2c(scc2)c(-c2cocc2)n1,6.13
Nc1nc(-c2ccc(C(F)(F)F)cc2)cn2c1nc1c2cccc1,7.58
COc1ccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)cc1,7.445
Cn1c(=O)c2c(nc3N(Cc4ccccc4Br)CCCn32)n(C)c1=O,5.79
COc1cc(-c2cc3c([nH]2)c(=O)n(C)c(=O)n3C)ccc1OCC(=O)NCc1ccc(Cl)cc1,6.8
C#CCCCCC#Cc1nc(NCc2cc(Cl)ccc2)c2ncn(C3C(O)C(O)C4(C(=O)NC)CC34)c2n1,5.151
N#Cc1ccc(C=NNc2nc(N)c3ncn(C4OC(CO)C(O)C4O)c3n2)cc1,7.945
CCCn1c(-c2ccco2)nc2c1nc(NCCc1ccccc1)nc2N,7.85
CCCn1c(=O)c2c([nH]c(C34CCC(C=CC(=O)O)(CC3)CC4)n2)n(CCC)c1=O,5.479
CNc1ncc(C(=O)OCc2c(Br)cccc2)c2nc(-c3ccco3)nn12,7.61
CCCn1c(=O)c2c([nH]c(-c3cn(CCCc4ccccc4)nc3)n2)n(CCC)c1=O,6.659000000000001
CCCCC#Cc1nc2c(ncn2C2SCC(O)C2O)c(N)n1,8.067666666666668
OCC1OC(n2cnc3c2ncnc3NC(C2CCC2)C2CCC2)C(O)C1O,5.45
Cc1c(-c2nc(N)nc(C(=O)NCc3ncccc3C)c2)cccc1,7.5515
Fc1ccc(-n2c(=S)sc3c2ncn2nc(-c4ccco4)nc32)cc1,8.6975
CC(C)CCn1cc2c(n1)nc(NC(=O)Cc1cccs1)n1nc(-c3ccco3)nc21,8.69
Nc1nc(-c2ccccc2)nc2c1ccs2,6.3005
O=C(CCN1CCCCC1)Nc1cc2c(oc(-c3ccco3)n2)c(-c2ccco2)c1,7.09
Nc1nc(NC(=O)CCCC2CCCCC2)nc2c1ncn2C1OC(CO)C(O)C1O,5.711
COc1ccc(NC(=O)Nc2nc3nn(CCc4cccc5ccccc45)cc3c3nc(-c4ccco4)nn23)cc1,5.49
COc1ccccc1CNc1nc(N)c2nc(-c3cccs3)sc2n1,8.493333333333334
COc1ccc(-c2nc(N)c(C#N)c(-c3cccc(Br)c3)c2)cc1,4.42
Nc1ncnc2c1nc(C=CC(=O)c1ccccc1)n2C1OC(CO)C(O)C1O,4.33
Cn1c(=O)n(CCN2CCN(c3c(F)cc(F)cc3)CC2)c2c1c1nc(-c3ccco3)nn1c(N)n2,9.575
CN1CCN(c2ncnc3c2nc(Nc2ccccc2)s3)CC1,5.55
CCCCn1cc2c(n1)nc(NC(=O)Nc1ccc(Cl)cc1)n1nc(-c3ccco3)nc21,6.955000000000001
CCC(CC)C(=O)Nc1cc(-c2ccc3OCOc3c2)nc(-c2ccccc2)n1,6.2405
N#Cc1cc(-c2nc3c(cc(CN4CC=CC4)s3)c(N)n2)ccc1,7.08
Cc1nc2c(c(-c3ccncc3)nn(Cc3ccccc3)c2=O)c2cc(-c3ccccc3)nn12,6.3
OC1CCC(Nc2nc(-c3ccccc3)c(-c3ccnc(C4CC4)c3)cn2)CC1,7.19
COc1c2nc(NC(=O)C(C)(C)Oc3cccc(F)c3)sc2c(N2CCOCC2)cc1,8.785
Cn1cc2c(n1)nc(NNC(=O)OC(C)(C)C)n1nc(-c3ccco3)nc21,5.41
Cn1c(=O)c2c(cc(-c3ccc(COC(=O)N4CCc5c(cccc5)C4)cc3)[nH]2)n(C)c1=O,7.36
CNc1ncc(C(=O)OCc2cc(OC)ccc2)c2nc(-c3ccco3)nn12,7.83
O=C(Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccccc3)nn12)c1ccccc1,6.02
Cc1ccc(CNC(=O)N2CCC(NC(=O)Nc3nc4nn(C)cc4c4nc(-c5ccco5)nn34)CC2)cc1,5.5505
CCCn1c(=O)c2c(cc(-c3ccc(OCC(=O)Nc4ccc(Cl)cc4)cc3)[nH]2)n(CCC)c1=O,7.5
CCCn1c(=O)c2c([nH]c(-c3cn(CC4CC(=O)N(c5ccc(C(F)(F)F)cc5)C4)nc3)n2)n(CC)c1=O,6.34
CCOC(=O)c1nc(NC(=O)c2ccc(C)cc2)nc2nn(C)cc12,4.93
Nc1nc(-n2cccn2)nc(NC2CCC2)c1Br,7.68
N#Cc1cc(-c2nc(N)nc(C(=O)NCc3ccccn3)c2)ccc1,6.8915
Cn1c(-n2ccnn2)nc2c1nc(NCCc1ccc(O)cc1)nc2N,4.26
CNC(=O)C12CC1C(n1cnc3c1nc(C#CCCCCc1cn(-c4cc([N+](=O)[O-])ccc4)nn1)nc3NCc1cc(Cl)ccc1)C(O)C2O,5.170999999999999
CCN1CCN(c2ncnc3c2nc(Nc2ccccc2)s3)CC1,5.08
COc1cc(-c2nc3c([nH]2)n(C)c(=O)n(C)c3=O)ccc1OCCN1CCCC1,6.0
CCCn1c(=O)c2c([nH]c(C34CCC(C(=O)NCCN(C)C)(CC3)CC4)n2)n(CCC)c1=O,6.8795
c1ccc(Nc2nc3c(cccc3)c3c2nc(C2CCCC2)[nH]3)cc1,5.501
CNc1nc(-c2ccco2)c(C(=O)c2ccccc2)s1,7.172000000000001
Nc1nc(-c2cncs2)c2nnn(Cc3ccccc3F)c2n1,7.51
C=CCCCCCCCCCCOCCOCCOCCOCCOc1ccc(-c2nc3c([nH]2)n(C)c(=O)n(C)c3=O)cc1,7.0
Cc1ccc(C(=O)c2nc(N(C)Cc3cnccc3)nc3c2scc3)s1,5.642
CONc1nc(C#Cc2ccc(CC#N)cc2)nc2c1ncn2C1OC(CO)C(O)C1O,5.5105
Nc1nc2c(cnn2CCCc2ccc3OCOc3c2S(=O)(=O)O)c2nc(-c3ccco3)nn12,7.1225000000000005
Cc1ccc(C(=O)c2nc(NCc3cccnc3)nc3c2scc3)o1,5.901
CCOC(=O)C(CC(C)C)Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12,6.4
Nc1nc(OCCc2cc3c(cccc3)[nH]2)nc2c1ncn2C1OC(CO)C(O)C1O,6.43
c1ccc(CNc2nc3nc(-c4ccco4)nn3c(NCc3ccccc3)n2)cc1,7.69
OC1C(O)C(n2cnc3c2nc(C#Cc2ccccc2)nc3NCc2cccc(Cl)c2)C2CC12,6.17
CCn1cc2c(n1)nc(NC(=O)Nc1ccc(C)cc1)n1nc(-c3ccco3)nc21,7.521
Cc1cc(C)nc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)n1,8.431000000000001
CC(Oc1ccc(-c2cc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1)C(=O)N1CCN(c2ccccc2)CC1,6.45
CCCn1c(=O)c2c(cc(-c3ccc(OCC(=O)Nc4ccc(C=O)cc4)cc3)[nH]2)n(CCC)c1=O,6.31
O=C(Nc1nc(-c2ccccc2)nc2c1nnn2Cc1ccccc1)c1ccco1,6.241
Cc1noc(-c2c(-c3ccccc3)nc(NC(=O)c3ccccc3)s2)n1,6.7205
CCCn1c(=O)c2c([nH]c(C34CCC(CO)(CC3)CC4)n2)n(CCC)c1=O,6.3815
O=C(NCCNC(=O)c1nc2c(ncn2C2OC(CO)C(O)C2O)c(NCC(c2ccccc2)c2ccccc2)n1)NCCN1CCCCC1,7.35
COc1c(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)c(CN(C)C)ccc1,8.242
CCn1nc(-c2cccc(-c3cccc(C(=O)NCCN4CCOCC4)c3)c2)cc(NC(=O)Nc2c(Cl)cncc2Cl)c1=O,7.48
CCCC(=O)Nc1nc(-c2cccs2)cc(-c2cccs2)n1,6.7
CCSc1nc(-n2cccn2)nc(N)c1Br,8.1
Nc1nc(C(=O)NCc2cccc3c2nc[nH]3)c2cccc(F)c2n1,7.6
O=c1[nH]c(=O)c2c(nc(-c3ccco3)c(-c3ncncc3)c2)[nH]1,6.741
COc1c(OC)cc(C(=O)Nc2ccc(-c3cn4c(=O)n(-c5ccccc5)nc4c(N)n3)cc2)cc1,7.69
Nc1nc(C(=O)NCc2ncccc2)cc(-c2c(F)cccc2)n1,7.77
Nc1nc(OCCCCc2ccccc2)nc2c1ncn2C1OC(CO)C(O)C1O,6.2875
O=C(c1ccccc1)c1c(-c2ccco2)nc(NCCCc2ccccc2)s1,6.98
CCOC(=O)c1cnc(NCc2cc(OC)c(OC)cc2)n2nc(-c3ccco3)nc12,6.94
Cn1cc2c(n1)nc(NC(=O)NC1CCN(C(=O)NCc3ccc(Cl)cc3)CC1)n1nc(-c3ccco3)nc21,5.942
c1coc(-c2cn3cc(-c4ccco4)nc3cc2)c1,5.79
CCCn1c(=O)c2c(c(O)c(-c3ccc(C(C)=O)cc3)[nH]2)n(CCC)c1=O,6.49
Cn1cc2c(n1)nc(NC(=O)Cc1ccccc1)n1nc(-c3ccc(F)cc3)nc21,5.59
CCCn1c(=O)c2c([nH]c(-c3cn(Cc4noc(-c5ccc(C(F)(F)F)cc5)c4)nc3)n2)n(CC)c1=O,5.62
CNc1ncc(C(=O)NCc2ccc(C)cc2)c2nc(-c3ccco3)nn12,7.0
CCNC(=O)C1OC(n2cnc3c2nc(Cl)nc3NNC(=O)c2ccc[nH]2)C(O)C1O,5.4975000000000005
CNC(=O)c1cnc(NC(=O)Nc2ccccc2)n2nc(-c3ccco3)nc12,8.24
CCNC(=O)C1OC(n2cnc3c(N)nc(NCCN4CCN(c5ccccc5F)CC4)nc32)C(O)C1O,8.02
Cn1c(=O)c2c(nc3N(C4CCCCC4)CCCn32)n(C)c1=O,5.7915
Cc1ccc(C(=O)c2nc(NCCc3ncccc3)nc3c2scc3)s1,6.4575
O=C(Nc1nc(-c2ccccc2)c(-c2nocn2)s1)C1CC1,6.9205000000000005
CNc1ncc(C(=O)OCc2c(Cl)cccc2)c2nc(-c3ccco3)nn12,7.5
Nc1c2cc(Cc3ccccc3)sc2nc(-c2ncco2)n1,8.33
CC(C)(C)OC(=O)NCCNc1nc2nc(-c3ccco3)nn2c(NCCNC(=O)OC(C)(C)C)n1,5.3605
Cn1c(=O)c2c(nc(C=Cc3cccc(Cl)c3)n2C)n(C)c1=O,7.126666666666666
Nc1nc(-c2ccc(NC(=O)CCC(=O)O)cc2)cn2c(=O)n(-c3ccccc3)nc12,6.24
CC(C)(C)CC(=O)Nc1ccc(C(=O)Nc2nccs2)nc1,6.52
Cn1c(Cc2c(F)cccc2F)nc2c1c(=O)n(CC1CC1)c(=O)n2Cc1ccco1,5.74
CCn1c(=O)[nH]c2c(nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccccc5)CC4)cc3)[nH]2)c1=O,6.82
O=C(Nc1nc(NCc2ccccc2)nc2nc(-c3ccco3)nn12)c1ccccc1,7.02
Cc1cc(Cn2nnc3c2nc(N)nc3-c2ccco2)ccc1,8.5215
Nc1nc2c(nnn2Cc2c(F)cccc2)c(-c2c[nH]nn2)n1,6.4
CCCn1c(=O)c2c(c(Br)c(-c3ccc(OCC(=O)Nc4ccccc4)cc3)[nH]2)n(CCC)c1=O,7.37
Cc1nc2c(cc1)c(O)c(CC(=O)NC1CCCCC1)cn2,5.15
Cc1cccc2c1nc(NC(=O)CNS(=O)(=O)c1cccs1)s2,5.8
CN1CCN(C(=O)c2ccc3C(=O)c4c(nc(N)nc4-c4ccccc4)-c3c2)CC1,8.09
CC(C)n1cc2c(Cl)nc(N)nc2n1,5.4805
Nc1c2nc(-c3ccco3)sc2nc(NCc2ccccn2)n1,9.146666666666668
CC1CC(c2ccccc2)n2nc(N3C(=O)C4CC=CCC4C3=O)nc2N1,5.7
Nc1nc2c(cnn2CCN2CCN(c3ccc(OCC(=O)O)cc3)CC2)c2nc(-c3ccco3)nn12,8.852
C=CCN1C(=O)N2CC(CC)N=C2C2=NC(c3cc(OC)no3)N=C21,5.818
COCCOc1ccc(N2CCN(CCN(C)c3cc4nc(-c5ccco5)nn4c(N)n3)CC2)cc1,8.600999999999999
Nc1cc(CC2SC(=O)NC2=O)ccc1,5.15
Nc1nc(-c2ccco2)c2nnn(CC3CCCCC3)c2n1,8.0705
COc1ccc(-n2nc3c(N)nc(-c4ccccc4)cn3c2=O)cc1,7.11
N#Cc1c(N)nc(-c2ccccc2)cc1-c1cccs1,7.27
Nc1nc2c(cnn2CCN2CCN(c3ccccc3)CC2)c2nc(-c3ccco3)nn12,8.8
O=C(Nc1nc(-c2ccccc2)c(-c2nc(O)c3ccccc3n2)s1)c1ccco1,5.06
CCCC(O)c1nc(N)c2nc(-n3nccn3)n(C)c2n1,5.64
COC1CCN(c2cc(-c3nc(-c4ccccc4O)nc(N)n3)ccc2)CC1,8.8005
CCN(CC)c1cc(NC(C)=O)nc(-n2nc(C)cc2C)n1,7.04
Nc1nc(-c2ccco2)c2cnn(Cc3ccc([N+](=O)[O-])cc3)c2n1,6.922000000000001
CCOC(=O)c1cnc(NCc2ccccc2)n2nc(-c3ccco3)nc12,7.5
Cn1c(=O)c2c([nH]c(Cc3ccc(OCCCN4CCC5(CC4)OCCO5)cc3)n2)n(C)c1=O,8.091000000000001
Cn1cc2c(n1)nc(NC(=O)Cc1ccc(C(F)(F)F)cc1)n1nc(-c3ccco3)nc21,7.12
Nc1nc(-c2ccco2)nc2cn(Cc3ccccc3)nc12,6.5
Nc1nc(NCC2CCN(CC(=O)NCc3ccc(S(N)(=O)=O)cc3)CC2)nc2c1nc(-c1ccco1)s2,7.24
N#Cc1ccc(Cn2nnc3c2nc(N)nc3-c2ccco2)cc1,7.14
COc1c2nc(NC(=O)C3(C)CCC(O)CC3)sc2c(N2CCOCC2)cc1,8.595
O=C(Nc1nc(-c2cnco2)c(-c2ccncc2)nc1)C1CC1,6.2
COCCOc1ccc(N2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccccc5F)nc43)CC2)cc1,8.030999999999999
Cc1ccc(-c2cc(C(=O)NCc3ncccc3)ncn2)o1,7.0115
COc1c(C(=O)Nc2c([N+](=O)[O-])c(-c3ccco3)nc(N)n2)cccc1,6.77
O=C(NCC1CC1)C1SC(n2cnc3c2ncnc3NCc2cccc(I)c2)C(O)C1O,5.8
Nc1nc(CO)cn2c1nc1c2cccc1,6.83
CCN(C(C)=O)c1ccc(OC)c2c1sc(NC(=O)c1ccc(C#N)cc1)n2,7.300499999999999
Nc1nc(OCCc2ccc(F)cc2)nc2c1ncn2C1OC(CO)C(O)C1O,7.25
Nc1c2cc(CN3CCOCC3)sc2nc(-c2ccco2)n1,7.54
CCOC(=O)c1cnc(NCc2ccc(Cl)cc2)n2nc(-c3ccco3)nc12,7.13
NC(=O)N=NNc1nc(N)c2ncn(C3OC(CO)C(O)C3O)c2n1,7.06
Nc1nc(C(=O)NCc2cccc3c2ncc(C(=O)N2CCCc4c2cccc4)c3)c2cccc(F)c2n1,8.36
Cn1cc2c(n1)nc(NC(=O)NC1CCN(Cc3ccc(C#N)cc3)CC1)n1nc(-c3ccco3)nc21,5.6515
Cc1nn(-c2cc(NC(=O)Cc3ccc(N(C)C)cc3)nc(-c3ccc(C)o3)n2)c(C)c1,8.7
CNc1ncc(C(=O)NCCOc2ccccc2)c2nc(-c3ccco3)nn12,7.42
Cc1ccc(OCC(=O)Nc2nc(-c3ccc(C)o3)nc(-c3nccs3)c2)cc1,7.442
Cn1cc2c(n1)nc(NCC1CCCCC1)n1nc(-c3ccco3)nc21,6.09
Nc1nc(C(=O)NCc2cccc3c2ncc(C(=O)N2CCN(c4ccccn4)CC2)c3)c2cccc(F)c2n1,8.57
CCOC(=O)c1cnc(NC(=O)Cc2ccccc2)n2nc(-c3ccco3)nc12,4.37
